rowseq,prodate,prodtime,shift,hogi,stage_x,ordno,batchno,compno,stimes,etimes,mntime,mxtime,mxtemp,mxkwh,mxrpm,part,start_temp,stop_temp,stop_power,setnum,upload_yn,datetime,time_range,groupid,tmh,worktype,cdrub,stage_y,mchid,wdate,wsht,batno,mnval,mngrd,create_time,bzval,bzgrd,ydval,ydgrd,mhval,mhgrd,mlval,mlgrd,t10val,t10grd,t50val,t50grd,t90val,t90grd,lbgrd,grd,mnmch,lbmch
车次代号,生产日期,生产时间,班次,生产机台,炼胶阶段,炼胶车数,车次,胶料品名,开始时间,结束时间,排胶时间,混炼时间,混炼温度,混炼功率,转子转速,班次,开始温度,结束温度,停止功率,设定值,是否上传数据,生产时间戳,时间区间,,检验顺序号,胶料号,胶料号,炼胶阶段,生产机台,日期,班次,生产车次,门尼值,门尼等级,检测时间戳,比重,比重等级,硬度,硬度等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变等级,等级,门尼检测机台号,硫变检测机台号
23AL104459017,20231021,112138,1,B03,F ,56,17,L-FM-J668-05,2023/10/21 11:19,2023/10/21 11:21,92,109,110.7,63,24,A,125,110.7,719,56,Y,2023/10/21 11:21,109,20,E101B032023102110055,L-FM-J668-05,J668  ,FM ,B03,20231021,1,17,90,0,2023/10/21 12:58,1.171,1,94.5,1,56.46,1,3.07,1,26.5,1,44.2,0,83.2,1,1,1,K04,G08
23AK233522017,20231021,1320,3,B03,F ,46,17,L-FM-J668-05,2023/10/21 0:11,2023/10/21 0:13,92,109,109.4,181,24,C,115,109.4,1133,46,Y,2023/10/21 0:13,108,20,E101B032023102030059,L-FM-J668-05,J668  ,FM ,B03,20231020,3,17,90,0,2023/10/21 3:13,1.171,1,94.3,1,57.7,1,3.19,1,26.6,1,43.9,0,81.9,1,1,1,K05,G08
23AN092701016,20231023,100848,1,B03,F ,56,16,L-FM-J668-05,2023/10/23 10:06,2023/10/23 10:08,92,109,112.6,239,24,A,118,112.6,905,56,Y,2023/10/23 10:08,108,20,E101B032023102310023,L-FM-J668-05,J668  ,FM ,B03,20231023,1,16,90.9,0,2023/10/23 12:36,1.169,1,94.1,1,55.37,1,3.25,1,26.4,1,43.9,0,84.8,1,1,1,K05,G08
23AM203255016,20231022,210808,3,B03,F ,50,16,L-FM-J668-05,2023/10/22 21:06,2023/10/22 21:08,92,109,111.9,234,25,C,101,111.9,653,50,Y,2023/10/22 21:08,108,20,E101B032023102230015,L-FM-J668-05,J668  ,FM ,B03,20231022,3,16,90.9,0,2023/10/22 23:04,1.169,1,94.1,1,56.37,1,3.29,1,26.6,1,44.1,0,85,1,1,1,K04,G08
23AM100351016,20231022,113610,1,B03,F ,56,16,L-FM-J668-05,2023/10/22 11:34,2023/10/22 11:36,92,109,109.1,241,24,A,113,109.1,419,56,Y,2023/10/22 11:36,107,20,E101B032023102210038,L-FM-J668-05,J668  ,FM ,B03,20231022,1,16,89.7,0,2023/10/22 13:52,1.173,1,94.2,1,54.31,1,3.29,1,26.5,1,42.7,0,78.5,1,1,1,K04,G07
23AL200930016,20231021,204353,3,B03,F ,46,16,L-FM-J668-05,2023/10/21 20:42,2023/10/21 20:43,92,109,111.9,235,24,C,114,111.9,920,46,Y,2023/10/21 20:43,109,20,E101B032023102130010,L-FM-J668-05,J668  ,FM ,B03,20231021,3,16,92.4,0,2023/10/21 22:49,1.171,1,93.7,1,55.27,1,3.27,1,27,1,44.2,0,82.8,1,1,1,K03,G08
23AL104459016,20231021,111935,1,B03,F ,56,16,L-FM-J668-05,2023/10/21 11:17,2023/10/21 11:19,92,109,110.2,218,24,A,107,110.2,873,56,Y,2023/10/21 11:19,108,20,E101B032023102110054,L-FM-J668-05,J668  ,FM ,B03,20231021,1,16,91,0,2023/10/21 12:54,1.169,1,94.3,1,56.94,1,3.28,1,26.2,1,44.1,0,84.1,1,1,1,K03,G07
23AK233522016,20231021,1119,3,B03,F ,46,16,L-FM-J668-05,2023/10/21 0:09,2023/10/21 0:11,92,109,109.7,151,25,C,101,109.7,687,46,Y,2023/10/21 0:11,109,20,E101B032023102030058,L-FM-J668-05,J668  ,FM ,B03,20231020,3,16,89.7,0,2023/10/21 3:10,1.168,1,95.1,1,57.14,1,3.2,1,26.9,1,44.5,0,83.3,1,1,1,K05,G08
23AN092701015,20231023,100638,1,B03,F ,56,15,L-FM-J668-05,2023/10/23 10:04,2023/10/23 10:06,92,109,111.5,261,24,A,119,111.5,1003,56,Y,2023/10/23 10:06,108,20,E101B032023102310023,L-FM-J668-05,J668  ,FM ,B03,20231023,1,15,90.9,0,2023/10/23 12:36,1.168,1,93.8,1,56.01,1,3.23,1,26.7,1,44.3,0,84.5,1,1,1,K05,G08
23AM203255015,20231022,210604,3,B03,F ,50,15,L-FM-J668-05,2023/10/22 21:04,2023/10/22 21:06,92,109,114,236,24,C,118,114,883,50,Y,2023/10/22 21:06,108,20,E101B032023102230015,L-FM-J668-05,J668  ,FM ,B03,20231022,3,15,90.9,0,2023/10/22 23:01,1.167,1,93.7,1,56.56,1,3.41,1,26.4,1,44,0,84.2,1,1,1,K04,G08
23AM100351015,20231022,113408,1,B03,F ,56,15,L-FM-J668-05,2023/10/22 11:32,2023/10/22 11:34,92,109,110.3,241,24,A,120,110.3,838,56,Y,2023/10/22 11:34,108,20,E101B032023102210038,L-FM-J668-05,J668  ,FM ,B03,20231022,1,15,89.7,0,2023/10/22 13:49,1.171,1,93.6,1,55.95,1,3.3,1,26.7,1,43,0,77.9,1,1,1,K04,G07
23AL200930015,20231021,204151,3,B03,F ,46,15,L-FM-J668-05,2023/10/21 20:40,2023/10/21 20:41,92,109,110,233,25,C,128,110,713,46,Y,2023/10/21 20:41,108,20,E101B032023102130010,L-FM-J668-05,J668  ,FM ,B03,20231021,3,15,92.4,0,2023/10/21 22:49,1.169,1,94.3,1,54.41,1,3.33,1,26.8,1,43.8,0,82.2,1,1,1,K03,G08
23AL104459015,20231021,111734,1,B03,F ,56,15,L-FM-J668-05,2023/10/21 11:15,2023/10/21 11:17,92,109,111.4,239,25,A,114,111.4,1300,56,Y,2023/10/21 11:17,109,20,E101B032023102110054,L-FM-J668-05,J668  ,FM ,B03,20231021,1,15,91,0,2023/10/21 13:40,1.165,1,94.7,1,55.98,1,3.33,1,27.2,1,44.2,0,81.3,1,1,1,K03,G07
23AK233522015,20231021,917,3,B03,F ,46,15,L-FM-J668-05,2023/10/21 0:07,2023/10/21 0:09,92,109,108.7,219,25,C,115,108.7,1018,46,Y,2023/10/21 0:09,109,20,E101B032023102030058,L-FM-J668-05,J668  ,FM ,B03,20231020,3,15,89.7,0,2023/10/21 3:06,1.171,1,94.6,1,58.42,1,3.24,1,26.9,1,44,0,81.4,1,1,1,K05,G08
23AN092701014,20231023,100436,1,B03,F ,56,14,L-FM-J668-05,2023/10/23 10:02,2023/10/23 10:04,92,109,110.8,70,24,A,117,110.8,489,56,Y,2023/10/23 10:04,108,20,E101B032023102310022,L-FM-J668-05,J668  ,FM ,B03,20231023,1,14,91.7,0,2023/10/23 12:36,1.165,1,94.1,1,55.48,1,3.27,1,26.6,1,44.3,0,85.6,1,1,1,K05,G08
23AM203255014,20231022,210402,3,B03,F ,50,14,L-FM-J668-05,2023/10/22 21:02,2023/10/22 21:03,92,109,112.7,244,24,C,103,112.7,1413,50,Y,2023/10/22 21:04,108,20,E101B032023102230014,L-FM-J668-05,J668  ,FM ,B03,20231022,3,14,91.9,0,2023/10/22 22:57,1.166,1,93.6,1,54.05,1,2.91,1,25.7,1,43.3,0,82.7,1,1,1,K03,G07
23AM100351014,20231022,113205,1,B03,F ,56,14,L-FM-J668-05,2023/10/22 11:30,2023/10/22 11:32,92,109,110.7,223,25,A,115,110.7,948,56,Y,2023/10/22 11:32,108,20,E101B032023102210037,L-FM-J668-05,J668  ,FM ,B03,20231022,1,14,89.4,0,2023/10/22 13:45,1.168,1,94.7,1,55.76,1,3.28,1,27,1,43.4,0,78.8,1,1,1,K04,G07
23AL200930014,20231021,203947,3,B03,F ,46,14,L-FM-J668-05,2023/10/21 20:37,2023/10/21 20:39,92,109,109.9,69,24,C,104,109.9,786,46,Y,2023/10/21 20:39,108,20,E101B032023102130009,L-FM-J668-05,J668  ,FM ,B03,20231021,3,14,93.5,0,2023/10/21 22:41,1.167,1,94.1,1,55.07,1,3.2,1,26.8,1,43.9,0,81.7,1,1,1,K03,G08
23AL104459014,20231021,111532,1,B03,F ,56,14,L-FM-J668-05,2023/10/21 11:13,2023/10/21 11:15,92,109,108.8,256,25,A,120,108.8,1121,56,Y,2023/10/21 11:15,109,20,E101B032023102110053,L-FM-J668-05,J668  ,FM ,B03,20231021,1,14,90.9,0,2023/10/21 13:37,1.167,1,94.6,1,54.81,1,3.24,1,27,1,44.5,0,84.1,1,1,1,K03,G07
23AK233522014,20231021,714,3,B03,F ,46,14,L-FM-J668-05,2023/10/21 0:05,2023/10/21 0:07,92,109,108,219,24,C,106,108,740,46,Y,2023/10/21 0:07,108,20,E101B032023102030057,L-FM-J668-05,J668  ,FM ,B03,20231020,3,14,87.5,0,2023/10/21 3:03,1.169,1,94.3,1,58.28,1,3.17,1,26.5,1,43.8,0,81.7,1,1,1,K06,G08
23AN092701013,20231023,100233,1,B03,F ,56,13,L-FM-J668-05,2023/10/23 10:00,2023/10/23 10:02,92,109,111,249,24,A,117,111,728,56,Y,2023/10/23 10:02,108,20,E101B032023102310022,L-FM-J668-05,J668  ,FM ,B03,20231023,1,13,91.7,0,2023/10/23 12:36,1.175,1,93.5,1,54.77,1,3.17,1,26.7,1,44.2,0,85.3,1,1,1,K05,G08
23AM203255013,20231022,210154,3,B03,F ,50,13,L-FM-J668-05,2023/10/22 21:00,2023/10/22 21:01,92,109,105.4,240,24,C,129,105.4,1315,50,Y,2023/10/22 21:01,109,20,E101B032023102230014,L-FM-J668-05,J668  ,FM ,B03,20231022,3,13,91.9,0,2023/10/22 23:37,1.163,1,94.1,1,55.66,1,3.29,1,27.4,1,43.2,0,77.1,1,1,1,K03,G07
23AM100351013,20231022,113004,1,B03,F ,56,13,L-FM-J668-05,2023/10/22 11:28,2023/10/22 11:30,92,109,111.6,228,25,A,121,111.6,1032,56,Y,2023/10/22 11:30,108,20,E101B032023102210037,L-FM-J668-05,J668  ,FM ,B03,20231022,1,13,89.4,0,2023/10/22 13:42,1.165,1,94.6,1,55.53,1,3.29,1,26.9,1,43.1,0,78.2,1,1,1,K04,G07
23AL200930013,20231021,203745,3,B03,F ,46,13,L-FM-J668-05,2023/10/21 20:35,2023/10/21 20:37,92,109,110.9,249,25,C,132,110.9,434,46,Y,2023/10/21 20:37,109,20,E101B032023102130009,L-FM-J668-05,J668  ,FM ,B03,20231021,3,13,93.5,0,2023/10/21 22:41,1.169,1,94.3,1,54.18,1,3.23,1,27,1,44.2,0,82.9,1,1,1,K03,G08
23AL104459013,20231021,111329,1,B03,F ,56,13,L-FM-J668-05,2023/10/21 11:11,2023/10/21 11:13,92,109,109.6,238,24,A,128,109.6,1228,56,Y,2023/10/21 11:13,108,20,E101B032023102110053,L-FM-J668-05,J668  ,FM ,B03,20231021,1,13,90.9,0,2023/10/21 13:34,1.172,1,95.1,1,57.05,1,3.37,1,27.1,1,44.2,0,81.4,1,1,1,K03,G07
23AK233522013,20231021,512,3,B03,F ,46,13,L-FM-J668-05,2023/10/21 0:03,2023/10/21 0:05,92,109,107.3,1,25,C,117,107.3,1077,46,Y,2023/10/21 0:05,108,20,E101B032023102030057,L-FM-J668-05,J668  ,FM ,B03,20231020,3,13,87.5,0,2023/10/21 3:01,1.171,1,94.1,1,57.85,1,3.29,1,27,1,44.1,0,82.4,1,1,1,K06,G08
23AN092701012,20231023,100031,1,B03,F ,56,12,L-FM-J668-05,2023/10/23 9:58,2023/10/23 10:00,92,109,110.3,245,25,A,118,110.3,754,56,Y,2023/10/23 10:00,108,20,E101B032023102310021,L-FM-J668-05,J668  ,FM ,B03,20231023,1,12,92,0,2023/10/23 12:36,1.171,1,93.7,1,54.94,1,3.19,1,26.8,1,44.5,0,86.2,1,1,1,K05,G08
23AM203255012,20231022,205951,3,B03,F ,50,12,L-FM-J668-05,2023/10/22 20:58,2023/10/22 20:59,92,109,110.9,242,24,C,114,110.9,1575,50,Y,2023/10/22 20:59,107,20,E101B032023102230013,L-FM-J668-05,J668  ,FM ,B03,20231022,3,12,91,0,2023/10/22 23:34,1.169,1,93.7,1,54.78,1,3.32,1,26.9,1,43,0,78.6,1,1,1,K03,G07
23AM100351012,20231022,112803,1,B03,F ,56,12,L-FM-J668-05,2023/10/22 11:26,2023/10/22 11:28,92,109,109.8,257,26,A,125,109.8,873,56,Y,2023/10/22 11:28,110,20,E101B032023102210036,L-FM-J668-05,J668  ,FM ,B03,20231022,1,12,88.9,0,2023/10/22 13:39,1.167,1,93.8,1,55.23,1,3.29,1,26.7,1,43.1,0,79.1,1,1,1,K03,G07
23AL200930012,20231021,203541,3,B03,F ,46,12,L-FM-J668-05,2023/10/21 20:33,2023/10/21 20:35,92,109,111.3,250,24,C,120,111.3,384,46,Y,2023/10/21 20:35,108,20,E101B032023102130008,L-FM-J668-05,J668  ,FM ,B03,20231021,3,12,92.2,0,2023/10/21 22:36,1.167,1,94.1,1,55.01,1,3.19,1,26.7,1,43.7,0,81.3,1,1,1,K03,G08
23AL104459012,20231021,111127,1,B03,F ,56,12,L-FM-J668-05,2023/10/21 11:09,2023/10/21 11:11,92,109,107.9,226,25,A,122,107.9,465,56,Y,2023/10/21 11:11,109,20,E101B032023102110052,L-FM-J668-05,J668  ,FM ,B03,20231021,1,12,91.2,0,2023/10/21 13:30,1.171,1,94.4,1,56.47,1,3.39,1,27.3,1,44.7,0,83.3,1,1,1,K03,G07
23AK233522012,20231021,309,3,B03,F ,46,12,L-FM-J668-05,2023/10/21 0:01,2023/10/21 0:03,92,109,108.7,175,24,C,105,108.7,2,46,Y,2023/10/21 0:03,108,20,E101B032023102030056,L-FM-J668-05,J668  ,FM ,B03,20231020,3,12,91.6,0,2023/10/21 2:56,1.169,1,93.9,1,58.28,1,3.22,1,26.8,1,44.1,0,82,1,1,1,K06,G08
23AN092701011,20231023,95829,1,B03,F ,56,11,L-FM-J668-05,2023/10/23 9:56,2023/10/23 9:58,92,109,109.3,245,24,A,104,109.3,922,56,Y,2023/10/23 9:58,108,20,E101B032023102310021,L-FM-J668-05,J668  ,FM ,B03,20231023,1,11,92,0,2023/10/23 12:36,1.168,1,94.5,1,55.61,1,3.1,1,26.8,1,44.4,0,85.2,1,1,1,K05,G08
23AM203255011,20231022,205750,3,B03,F ,50,11,L-FM-J668-05,2023/10/22 20:55,2023/10/22 20:57,92,109,112.4,238,24,C,122,112.4,866,50,Y,2023/10/22 20:57,108,20,E101B032023102230013,L-FM-J668-05,J668  ,FM ,B03,20231022,3,11,91,0,2023/10/22 23:30,1.167,1,93.5,1,53.81,1,3.29,1,27,1,43.1,0,78.3,1,1,1,K03,G07
23AM100351011,20231022,112600,1,B03,F ,56,11,L-FM-J668-05,2023/10/22 11:24,2023/10/22 11:25,92,109,106.7,228,24,A,101,106.7,843,56,Y,2023/10/22 11:26,109,20,E101B032023102210036,L-FM-J668-05,J668  ,FM ,B03,20231022,1,11,88.9,0,2023/10/22 13:35,1.173,1,94.6,1,54.78,1,3.26,1,26.8,1,43.2,0,79.2,1,1,1,K03,G07
23AL200930011,20231021,203339,3,B03,F ,46,11,L-FM-J668-05,2023/10/21 20:31,2023/10/21 20:33,92,109,110.5,240,24,C,126,110.5,511,46,Y,2023/10/21 20:33,109,20,E101B032023102130008,L-FM-J668-05,J668  ,FM ,B03,20231021,3,11,92.2,0,2023/10/21 22:36,1.169,1,93.7,1,53.88,1,3.25,1,26.8,1,44.2,0,83.8,1,1,1,K03,G08
23AL104459011,20231021,110923,1,B03,F ,56,11,L-FM-J668-05,2023/10/21 11:07,2023/10/21 11:09,95,112,105.2,256,24,A,118,105.2,724,56,Y,2023/10/21 11:09,110,20,E101B032023102110052,L-FM-J668-05,J668  ,FM ,B03,20231021,1,11,91.2,0,2023/10/21 13:27,1.167,1,94.5,1,54.54,1,3.13,1,27,1,44.4,0,83,1,1,1,K03,G07
23AK233522011,20231021,108,3,B03,F ,46,11,L-FM-J668-05,2023/10/20 23:59,2023/10/21 0:01,92,109,111,148,25,C,112,111,360,46,Y,2023/10/21 0:01,109,20,E101B032023102030056,L-FM-J668-05,J668  ,FM ,B03,20231020,3,11,91.6,0,2023/10/21 2:53,1.167,1,94.3,1,58.14,1,3.25,1,26.6,1,43.8,0,82.4,1,1,1,K06,G08
23AN092701010,20231023,95628,1,B03,F ,56,10,L-FM-J668-05,2023/10/23 9:54,2023/10/23 9:56,92,109,111,241,25,A,112,111,888,56,Y,2023/10/23 9:56,109,20,E101B032023102310020,L-FM-J668-05,J668  ,FM ,B03,20231023,1,10,93.2,0,2023/10/23 12:36,1.169,1,94.3,1,53.47,1,3.26,1,26.7,1,43.1,0,80.2,1,1,1,K05,G07
23AM203255010,20231022,205548,3,B03,F ,50,10,L-FM-J668-05,2023/10/22 20:53,2023/10/22 20:55,92,109,109,241,24,C,125,109,700,50,Y,2023/10/22 20:55,108,20,E101B032023102230012,L-FM-J668-05,J668  ,FM ,B03,20231022,3,10,89.9,0,2023/10/22 23:27,1.166,1,93.2,1,53.13,1,3.19,1,26.7,1,42.7,0,77.6,1,1,1,K03,G07
23AM100351010,20231022,112350,1,B03,F ,56,10,L-FM-J668-05,2023/10/22 11:21,2023/10/22 11:23,108,132,103.9,267,24,A,88,103.9,600,56,Y,2023/10/22 11:23,130,20,E101B032023102210035,L-FM-J668-05,J668  ,FM ,B03,20231022,1,10,88.8,0,2023/10/22 13:32,1.172,1,95.1,1,55.9,1,3.24,1,26.9,1,43.3,0,78.7,1,1,1,K03,G07
23AL200930010,20231021,203138,3,B03,F ,46,10,L-FM-J668-05,2023/10/21 20:29,2023/10/21 20:31,92,109,111.2,231,24,C,111,111.2,648,46,Y,2023/10/21 20:31,109,20,E101B032023102130007,L-FM-J668-05,J668  ,FM ,B03,20231021,3,10,90,0,2023/10/21 22:49,1.171,1,94.1,1,54.62,1,3.19,1,26.3,1,43.9,0,83.2,1,1,1,K02,G07
23AL104459010,20231021,110717,1,B03,F ,56,10,L-FM-J668-05,2023/10/21 11:05,2023/10/21 11:07,92,109,111.5,230,24,A,114,111.5,967,56,Y,2023/10/21 11:07,108,20,E101B032023102110051,L-FM-J668-05,J668  ,FM ,B03,20231021,1,10,91.2,0,2023/10/21 13:24,1.169,1,94.6,1,56.1,1,3.48,1,27.3,1,44.3,0,81.5,1,1,1,K03,G07
23AN092701009,20231023,95419,1,B03,F ,56,9,L-FM-J668-05,2023/10/23 9:52,2023/10/23 9:54,92,109,111.8,269,24,A,132,111.8,1602,56,Y,2023/10/23 9:54,108,20,E101B032023102310020,L-FM-J668-05,J668  ,FM ,B03,20231023,1,9,93.2,0,2023/10/23 12:36,1.171,1,93.7,1,54.79,1,3.28,1,27,1,43.4,0,79.7,1,1,1,K05,G07
23AM203255009,20231022,205347,3,B03,F ,50,9,L-FM-J668-05,2023/10/22 20:51,2023/10/22 20:53,92,109,110.1,253,24,C,119,110.1,1345,50,Y,2023/10/22 20:53,109,20,E101B032023102230012,L-FM-J668-05,J668  ,FM ,B03,20231022,3,9,89.9,0,2023/10/22 23:24,1.165,1,94.1,1,53.49,1,3.29,1,27.3,1,43.3,0,78.6,1,1,1,K03,G07
23AM100351009,20231022,102443,1,B03,F ,56,9,L-FM-J668-05,2023/10/22 10:22,2023/10/22 10:24,92,109,110.9,251,24,A,104,110.9,1504,56,Y,2023/10/22 10:24,108,20,E101B032023102210035,L-FM-J668-05,J668  ,FM ,B03,20231022,1,9,88.8,0,2023/10/22 13:29,1.171,1,95.2,1,53.84,1,3.17,1,26.6,1,43.3,0,80.5,1,1,1,K03,G07
23AL200930009,20231021,202937,3,B03,F ,46,9,L-FM-J668-05,2023/10/21 20:27,2023/10/21 20:29,92,109,110.6,243,24,C,109,110.6,970,46,Y,2023/10/21 20:29,110,20,E101B032023102130007,L-FM-J668-05,J668  ,FM ,B03,20231021,3,9,90,0,2023/10/21 22:49,1.173,1,93.5,1,52.55,1,3.41,1,27.2,1,44.2,0,82.4,1,1,1,K02,G07
23AL104459009,20231021,110517,1,B03,F ,56,9,L-FM-J668-05,2023/10/21 11:03,2023/10/21 11:05,92,109,110.4,231,24,A,114,110.4,1003,56,Y,2023/10/21 11:05,108,20,E101B032023102110051,L-FM-J668-05,J668  ,FM ,B03,20231021,1,9,91.2,0,2023/10/21 13:20,1.172,1,95.1,1,56.33,1,3.43,1,27.1,1,44.1,0,80.8,1,1,1,K03,G07
23AN092701008,20231023,95218,1,B03,F ,56,8,L-FM-J668-05,2023/10/23 9:50,2023/10/23 9:52,92,109,111.1,238,25,A,106,111.1,691,56,Y,2023/10/23 9:52,108,20,E101B032023102310019,L-FM-J668-05,J668  ,FM ,B03,20231023,1,8,89.9,0,2023/10/23 12:36,1.166,1,94.5,1,54.33,1,3.35,1,26.7,1,43.1,0,78.4,1,1,1,K04,G07
23AM203255008,20231022,205146,3,B03,F ,50,8,L-FM-J668-05,2023/10/22 20:49,2023/10/22 20:51,92,109,109.7,74,25,C,131,109.7,1196,50,Y,2023/10/22 20:51,109,20,E101B032023102230011,L-FM-J668-05,J668  ,FM ,B03,20231022,3,8,93,0,2023/10/22 23:20,1.171,1,93.7,1,53.84,1,3.46,1,26.8,1,42.7,0,78.2,1,1,1,K02,G07
23AM100351008,20231022,102242,1,B03,F ,56,8,L-FM-J668-05,2023/10/22 10:20,2023/10/22 10:22,92,109,106.9,246,25,A,138,106.9,1241,56,Y,2023/10/22 10:22,108,20,E101B032023102210034,L-FM-J668-05,J668  ,FM ,B03,20231022,1,8,89.9,0,2023/10/22 13:25,1.166,1,94.3,1,51.21,1,3.16,1,25.1,1,41.1,0,76.8,1,1,1,K03,G07
23AL200930008,20231021,202734,3,B03,F ,46,8,L-FM-J668-05,2023/10/21 20:25,2023/10/21 20:27,92,109,112.7,234,24,C,122,112.7,1474,46,Y,2023/10/21 20:27,108,20,E101B032023102130006,L-FM-J668-05,J668  ,FM ,B03,20231021,3,8,88.7,0,2023/10/21 22:41,1.171,1,94.3,1,55,1,3.48,1,27.6,1,44.4,0,80.6,1,1,1,K02,G07
23AL104459008,20231021,110316,1,B03,F ,56,8,L-FM-J668-05,2023/10/21 11:01,2023/10/21 11:03,92,109,110.6,249,24,A,110,110.6,689,56,Y,2023/10/21 11:03,108,20,E101B032023102110050,L-FM-J668-05,J668  ,FM ,B03,20231021,1,8,90.9,0,2023/10/21 13:17,1.167,1,94.4,1,56.15,1,3.42,1,27.3,1,44.5,0,82.4,1,1,1,K02,G07
23AN092701007,20231023,95015,1,B03,F ,56,7,L-FM-J668-05,2023/10/23 9:48,2023/10/23 9:50,92,109,108,236,24,A,113,108,522,56,Y,2023/10/23 9:50,108,20,E101B032023102310019,L-FM-J668-05,J668  ,FM ,B03,20231023,1,7,89.9,0,2023/10/23 12:36,1.169,1,95.2,1,53.93,1,3.3,1,26.6,1,42.7,0,78.9,1,1,1,K04,G07
23AM203255007,20231022,204943,3,B03,F ,50,7,L-FM-J668-05,2023/10/22 20:47,2023/10/22 20:49,92,109,107.2,238,24,C,121,107.2,1073,50,Y,2023/10/22 20:49,108,20,E101B032023102230011,L-FM-J668-05,J668  ,FM ,B03,20231022,3,7,93,0,2023/10/22 23:17,1.165,1,93.6,1,54.57,1,3.34,1,26.7,1,42.9,0,78.5,1,1,1,K02,G07
23AM100351007,20231022,102038,1,B03,F ,56,7,L-FM-J668-05,2023/10/22 10:18,2023/10/22 10:20,92,109,110.1,234,25,A,118,110.1,937,56,Y,2023/10/22 10:20,108,20,E101B032023102210034,L-FM-J668-05,J668  ,FM ,B03,20231022,1,7,89.9,0,2023/10/22 13:22,1.169,1,94.1,1,52.04,1,3.19,1,25.6,1,41.6,0,76.5,1,1,1,K03,G07
23AL200930007,20231021,202532,3,B03,F ,46,7,L-FM-J668-05,2023/10/21 20:23,2023/10/21 20:25,92,109,109,237,24,C,124,109,724,46,Y,2023/10/21 20:25,108,20,E101B032023102130006,L-FM-J668-05,J668  ,FM ,B03,20231021,3,7,88.7,0,2023/10/21 22:41,1.168,1,94.1,1,54.98,1,3.34,1,27.9,1,44.5,0,80.6,1,1,1,K02,G07
23AL104459007,20231021,110114,1,B03,F ,56,7,L-FM-J668-05,2023/10/21 10:59,2023/10/21 11:01,92,109,106.7,234,26,A,135,106.7,844,56,Y,2023/10/21 11:01,109,20,E101B032023102110050,L-FM-J668-05,J668  ,FM ,B03,20231021,1,7,90.9,0,2023/10/21 13:14,1.171,1,94.3,1,55.39,1,3.34,1,27,1,44.3,0,83,1,1,1,K02,G07
23AN092701006,20231023,94813,1,B03,F ,56,6,L-FM-J668-05,2023/10/23 9:46,2023/10/23 9:48,92,109,109.5,246,24,A,112,109.5,633,56,Y,2023/10/23 9:48,107,20,E101B032023102310018,L-FM-J668-05,J668  ,FM ,B03,20231023,1,6,90.6,0,2023/10/23 12:36,1.165,1,95.7,1,54.82,1,3.39,1,27.2,1,43.3,0,78.5,1,1,1,K04,G07
23AM203255006,20231022,204742,3,B03,F ,50,6,L-FM-J668-05,2023/10/22 20:45,2023/10/22 20:47,92,109,110.4,235,26,C,110,110.4,1459,50,Y,2023/10/22 20:47,109,20,E101B032023102230010,L-FM-J668-05,J668  ,FM ,B03,20231022,3,6,93,0,2023/10/22 23:14,1.167,1,93.5,1,54.21,1,3.33,1,27.1,1,43.1,0,78.1,1,1,1,K02,G07
23AM100351006,20231022,101835,1,B03,F ,56,6,L-FM-J668-05,2023/10/22 10:16,2023/10/22 10:18,92,109,111.2,237,25,A,118,111.2,1322,56,Y,2023/10/22 10:18,109,20,E101B032023102210033,L-FM-J668-05,J668  ,FM ,B03,20231022,1,6,90.2,0,2023/10/22 13:19,1.168,1,95.2,1,51.21,1,3.24,1,25.2,1,41.3,0,76.7,1,1,1,K02,G07
23AL200930006,20231021,202330,3,B03,F ,46,6,L-FM-J668-05,2023/10/21 20:21,2023/10/21 20:23,92,109,108.6,75,24,C,125,108.6,458,46,Y,2023/10/21 20:23,109,20,E101B032023102130005,L-FM-J668-05,J668  ,FM ,B03,20231021,3,6,93.8,0,2023/10/21 22:36,1.173,1,93.9,1,54.49,1,3.3,1,27.9,1,44.7,0,82,1,1,1,K02,G07
23AL104459006,20231021,105852,1,B03,F ,56,6,L-FM-J668-05,2023/10/21 10:57,2023/10/21 10:58,92,109,107.3,246,24,A,110,107.3,1036,56,Y,2023/10/21 10:58,108,20,E101B032023102110049,L-FM-J668-05,J668  ,FM ,B03,20231021,1,6,91.3,0,2023/10/21 13:11,1.165,1,94.6,1,52.06,1,3.46,1,27.4,1,45.1,0,83.5,1,1,1,K02,G07
23AN092701005,20231023,94612,1,B03,F ,56,5,L-FM-J668-05,2023/10/23 9:44,2023/10/23 9:46,92,109,111.6,58,24,A,114,111.6,458,56,Y,2023/10/23 9:46,108,20,E101B032023102310018,L-FM-J668-05,J668  ,FM ,B03,20231023,1,5,90.6,0,2023/10/23 12:36,1.167,1,94.3,1,53.54,1,3.38,1,26.8,1,43.1,0,79.5,1,1,1,K04,G07
23AM203255005,20231022,204538,3,B03,F ,50,5,L-FM-J668-05,2023/10/22 20:43,2023/10/22 20:45,92,109,110.8,243,24,C,119,110.8,1068,50,Y,2023/10/22 20:45,109,20,E101B032023102230010,L-FM-J668-05,J668  ,FM ,B03,20231022,3,5,93,0,2023/10/22 23:10,1.163,1,93.8,1,53.34,1,3.26,1,27,1,43.1,0,79,1,1,1,K02,G07
